text,label
this 100years evil british amalgamation that expired in 2014 it is a crime against humanity in this planet earth their plans to exterminate us before the 100years expired but it did not walkoutnow theyre using their fulani jihad terrorist to finish it,1
see far right radical maga dummies cherry picking christians cheating to win is what you fools support they cant win without cheating unamerican,1
us senators push measure that could block israel from defending itself against terror cbn news christian american people will always support israel only godless radical dems these dem senators oppose israel they will all spend eternity in hell,1
its friday again why is it so hard for terrorists to resist jihad on jumma its a day meant for peace and prayers for humanity but unfortunately terrorists all over the world are misinterpreting things in the same exact way point to ponder,1
no honor on the right anymore i am 80 yrs old mom was a proper conservative christian woman left the r party during nixon taught us early what evil looks like,1
oh really islamists like you are blinded to islamic jihad and are no different from isis terrorists it is evil quran that divided humanity into believers and infidels,1
islam only talked about the freeing of slaves who were muslimssince mohammed was a slave ownerit continued to today good night,1
27 sikhs were killed in kabul in an attack by isis terrorist in afghanistan calling them kafirs the sad part is in india maulana will describe it as anti quran on top of that they all oppose caa,1
good morning here is the history of islamic slavery,1
so what is gods problem that he needs your submission is he an egotistical jerk,1
hmmdnt beleive ur stupid media muslims are enjoying all rights in india unlike how u pakistanis treat ur minorities by denying them food and converting themand also islamic terrorism has killed thousands where is humanity,1
drkafeelkhan is a terrorist sympathiser amp rightly deserve his place in prison islamicjihad is a bigger problem one can find chinesemuslims hidden in masjids of bihar hyderabad etc muslims siding with chineseviruscorona against humanity,1
